NO_OF_SAMPLES	689
FREQUENCY	100
TIME_STAMP	2020-11-06, 17:38:20	197478.89455217
FIRST_SAMPLE	1133
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Force-plate 3
FORCE_PLATE_CORNER_POSX_POSY_X	1137.770020
FORCE_PLATE_CORNER_POSX_POSY_Y	573.268982
FORCE_PLATE_CORNER_POSX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_POSY_X	1133.949951
FORCE_PLATE_CORNER_NEGX_POSY_Y	114.096001
FORCE_PLATE_CORNER_NEGX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_X	630.994019
FORCE_PLATE_CORNER_NEGX_NEGY_Y	120.760002
FORCE_PLATE_CORNER_NEGX_NEGY_Z	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_X	631.823975
FORCE_PLATE_CORNER_POSX_NEGY_Y	581.182007
FORCE_PLATE_CORNER_POSX_NEGY_Z	0.000000
FORCE_PLATE_LENGTH	508.000000
FORCE_PLATE_WIDTH	463.550000
Sample	Time	Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
1308	13.07000	-1.194698	81.939807	416.848785	-46.737690	-21.072359	1.778100	50.412076	-119.518031	0.000000	
1309	13.08000	-2.465085	84.854483	429.769556	-48.507506	-23.910597	2.130871	55.611027	-120.300071	0.000000	
1310	13.09000	-2.666444	89.295886	445.768720	-50.563618	-26.853529	2.746831	60.225938	-120.976541	0.000000	
1311	13.10000	-2.136072	94.635230	461.937787	-52.612538	-29.294744	3.416579	63.347830	-121.623337	0.000000	
1312	13.11000	-2.097552	99.891341	475.279658	-54.267358	-31.174543	3.891076	65.514329	-122.119972	0.000000	
1313	13.12000	-2.034205	103.744483	486.510053	-55.765147	-32.402484	4.031169	66.514937	-122.685528	0.000000	
1314	13.13000	-1.503732	105.955955	493.190459	-56.829987	-33.596552	3.907827	67.988668	-123.355763	0.000000	
1315	13.14000	-1.761058	107.128567	498.461633	-57.695399	-34.507009	3.853848	69.114168	-123.876613	0.000000	
1316	13.15000	-2.579799	108.012615	501.175456	-58.078061	-35.003552	3.870698	69.794573	-124.037361	0.000000	
1317	13.16000	-3.678682	108.879699	498.608089	-57.760645	-34.528213	4.076583	69.289982	-124.111268	0.000000	
1318	13.17000	-5.221547	110.317566	493.113224	-56.886232	-33.079941	4.126529	67.252939	-123.842614	0.000000	
