NO_OF_SAMPLES	441
FREQUENCY	100
TIME_STAMP	2020-11-06, 17:06:58	195597.16557433
FIRST_SAMPLE	544
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Force-plate 3
FORCE_PLATE_CORNER_POSX_POSY_X	1137.770020
FORCE_PLATE_CORNER_POSX_POSY_Y	573.268982
FORCE_PLATE_CORNER_POSX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_POSY_X	1133.949951
FORCE_PLATE_CORNER_NEGX_POSY_Y	114.096001
FORCE_PLATE_CORNER_NEGX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_X	630.994019
FORCE_PLATE_CORNER_NEGX_NEGY_Y	120.760002
FORCE_PLATE_CORNER_NEGX_NEGY_Z	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_X	631.823975
FORCE_PLATE_CORNER_POSX_NEGY_Y	581.182007
FORCE_PLATE_CORNER_POSX_NEGY_Z	0.000000
FORCE_PLATE_LENGTH	508.000000
FORCE_PLATE_WIDTH	463.550000
Sample	Time	Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
706	7.05000	0.738547	1.199341	3.626004	0.465794	0.288850	0.197521	0.000000	0.000000	0.000000	
707	7.06000	0.739060	1.245168	3.625674	0.475177	0.261670	0.183635	0.000000	0.000000	0.000000	
708	7.07000	0.760372	1.063190	3.627408	0.438499	0.288749	0.183572	0.000000	0.000000	0.000000	
709	7.08000	0.693561	1.222588	3.625336	0.447913	0.270673	0.169848	0.000000	0.000000	0.000000	
710	7.09000	0.740108	1.153379	3.977825	0.420198	0.252002	0.188061	0.000000	0.000000	0.000000	
711	7.10000	0.669875	1.246069	3.363390	0.420682	0.233965	0.178966	0.000000	0.000000	0.000000	
712	7.11000	0.738786	1.176118	3.713975	0.429228	0.306830	0.192969	0.000000	0.000000	0.000000	
713	7.12000	0.760601	1.153837	3.539486	0.411169	0.297696	0.183730	0.000000	0.000000	0.000000	
714	7.13000	0.693223	1.108743	3.714554	0.393113	0.270262	0.165124	0.000000	0.000000	0.000000	
715	7.14000	0.761481	1.153681	3.714400	0.429423	0.288705	0.179054	0.000000	0.000000	0.000000	
716	7.15000	0.649969	1.199090	4.063131	0.465797	0.261410	0.188124	0.000000	0.000000	0.000000	
717	7.16000	0.624715	1.177814	3.537776	0.447902	0.252343	0.178940	0.000000	0.000000	0.000000	
718	7.17000	0.670201	1.177560	3.538563	0.420614	0.252230	0.169740	0.000000	0.000000	0.000000	
719	7.18000	0.670791	1.154124	3.713031	0.411401	0.297832	0.156081	0.000000	0.000000	0.000000	
720	7.19000	0.670418	1.109118	3.714788	0.438519	0.233853	0.197176	0.000000	0.000000	0.000000	
721	7.20000	0.646144	1.110312	3.364226	0.447915	0.215794	0.192545	0.000000	0.000000	0.000000	
722	7.21000	0.602603	1.199916	3.625862	0.383959	0.260953	0.179007	0.000000	0.000000	0.000000	
723	7.22000	0.830139	1.199401	3.715089	0.447932	0.243345	0.169689	0.000000	0.000000	0.000000	
724	7.23000	0.739603	1.313079	3.625548	0.447877	0.261508	0.179111	0.000000	0.000000	0.000000	
725	7.24000	0.669751	1.109841	3.538641	0.448043	0.243345	0.165017	0.000000	0.000000	0.000000	
726	7.25000	0.623618	1.155142	3.363370	0.420412	0.261188	0.192801	0.000000	0.000000	0.000000	
727	7.26000	0.693057	1.086523	3.714187	0.447872	0.252393	0.169609	0.000000	0.000000	0.000000	
728	7.27000	0.625748	1.086227	3.889711	0.420282	0.233723	0.187922	0.000000	0.000000	0.000000	
729	7.28000	0.761713	1.176631	3.714619	0.438597	0.261376	0.183558	0.000000	0.000000	0.000000	
730	7.29000	0.738598	1.176649	3.626503	0.411321	0.288655	0.169889	0.000000	0.000000	0.000000	
731	7.30000	0.647568	1.222758	3.536920	0.466005	0.288944	0.183748	0.000000	0.000000	0.000000	
732	7.31000	0.647076	1.086320	3.626785	0.411154	0.270215	0.188126	0.000000	0.000000	0.000000	
733	7.32000	0.599819	1.110344	3.188221	0.411447	0.261222	0.183576	0.000000	0.000000	0.000000	
734	7.33000	0.808812	1.243830	3.978090	0.438362	0.242948	0.201923	0.000000	0.000000	0.000000	
735	7.34000	0.625401	1.154574	3.713568	0.420432	0.252090	0.178895	0.000000	0.000000	0.000000	
736	7.35000	0.692818	1.199799	3.538888	0.438497	0.261244	0.202024	0.000000	0.000000	0.000000	
737	7.36000	0.693693	1.222911	3.625676	0.448050	0.243346	0.165123	0.000000	0.000000	0.000000	
738	7.37000	0.737185	1.086845	3.451807	0.447955	0.261600	0.169690	0.000000	0.000000	0.000000	
739	7.38000	0.782751	1.109342	3.453144	0.438720	0.234043	0.188010	0.000000	0.000000	0.000000	
740	7.39000	0.647211	1.223025	3.450271	0.447780	0.261391	0.192853	0.000000	0.000000	0.000000	
741	7.40000	0.760875	1.154602	3.539522	0.429767	0.252374	0.165110	0.000000	0.000000	0.000000	
742	7.41000	0.671583	1.176267	3.889139	0.429177	0.270197	0.201988	0.000000	0.000000	0.000000	
743	7.42000	0.624645	1.223392	3.450503	0.438793	0.233985	0.188131	0.000000	0.000000	0.000000	
744	7.43000	0.602165	1.154671	3.626108	0.420276	0.251955	0.197323	0.000000	0.000000	0.000000	
745	7.44000	0.783713	1.085629	3.716029	0.420201	0.261165	0.192674	0.000000	0.000000	0.000000	
